date,count,position
2022-08-17,1,29177
2022-08-24,0,29177
2022-08-31,0,29177
2022-09-07,0,29177
2022-09-14,0,29177
2022-09-21,0,29177
2022-09-28,0,29177
2022-10-05,0,29177
2022-10-12,1,29177
2022-10-19,0,29177
2022-10-26,0,29177
2022-11-02,0,29177
2022-11-09,0,29177
2022-11-16,0,29177
2022-11-23,1,29177
2022-11-30,0,29177
2022-12-07,0,29177
2022-12-14,0,29177
2022-12-21,1,29177
2022-12-28,1,29177
2023-01-04,0,29177
2023-01-11,0,29177
2023-01-18,0,29177
2023-01-25,0,29177
2023-02-01,0,29177
2023-02-08,0,29177
2023-02-15,0,29177
2023-02-22,0,29177
2023-03-01,0,29177
2023-03-08,0,29177
2023-03-15,0,29177
2023-03-22,0,29177
2023-03-29,0,29177
2023-04-05,0,29177
2023-04-12,0,29177
2023-04-19,1,29177
2023-04-26,0,29177
2023-05-03,0,29177
2023-05-10,0,29177
2023-05-17,0,29177
2023-05-24,0,29177
2023-05-31,0,29177
2023-06-07,0,29177
2023-06-14,0,29177
2023-06-21,0,29177
2023-06-28,0,29177
2023-07-05,0,29177
2023-07-12,0,29177
2023-07-19,0,29177
2023-07-26,0,29177
2023-08-02,0,29177
2023-08-09,0,29177
2023-08-16,0,29177
2023-08-23,0,29177
2023-08-30,0,29177
2023-09-06,0,29177
2023-09-13,0,29177
2023-09-20,0,29177
2023-09-27,0,29177
2023-10-04,1,29177
2023-10-11,0,29177
2023-10-18,0,29177
2023-10-25,0,29177
2023-11-01,0,29177
2023-11-08,0,29177
2023-11-15,1,29177
2023-11-22,0,29177
2023-11-29,0,29177
2023-12-06,3,29177
2023-12-13,0,29177
2023-12-20,0,29177
2023-12-27,0,29177
2024-01-03,0,29177
2024-01-10,0,29177
2024-01-17,0,29177
2024-01-24,0,29177
2024-01-31,0,29177
2024-02-07,0,29177
2024-02-14,0,29177
2024-02-21,0,29177
2024-02-28,0,29177
2024-03-06,0,29177
2024-03-13,0,29177
2024-03-20,0,29177
2024-03-27,0,29177
2024-04-03,0,29177
2024-04-10,0,29177
2024-04-17,0,29177
2024-04-24,0,29177
2024-05-01,0,29177
2024-05-08,0,29177
2024-05-15,0,29177
2024-05-22,0,29177
2024-05-29,0,29177
2024-06-05,0,29177
2024-06-12,0,29177
2024-06-19,0,29177
2024-06-26,0,29177
2024-07-03,0,29177
2024-07-10,0,29177
2024-07-17,0,29177
2024-07-24,0,29177
2024-07-31,0,29177
2024-08-07,0,29177
2024-08-14,0,29177
2024-08-21,0,29177
2024-08-28,0,29177
2024-09-04,0,29177
2024-09-11,0,29177
2024-09-18,0,29177
2024-09-25,0,29177
2024-10-02,0,29177
2024-10-09,0,29177
2024-10-16,0,29177
2024-10-23,0,29177
2024-10-30,0,29177
2024-11-06,0,29177
2024-11-13,0,29177
2024-11-20,0,29177
2024-11-27,0,29177
2024-12-04,0,29177
2024-12-11,0,29177
2024-12-18,0,29177
2024-12-25,0,29177
2025-01-01,0,29177
2025-01-08,0,29177
2025-01-15,0,29177
2025-01-22,0,29177
2025-01-29,0,29177
2025-02-05,0,29177
2025-02-12,0,29177
2025-02-19,0,29177
2025-02-26,0,29177
2025-03-05,0,29177
2025-03-12,0,29177
2025-03-19,0,29177
2025-03-26,0,29177
2025-04-02,0,29177
2025-04-09,0,29177
2025-04-16,0,29177
2025-04-23,0,29177
2025-04-30,0,29177
2025-05-07,0,29177
2025-05-14,0,29177
2025-05-21,0,29177
2025-05-28,0,29177
2025-06-04,0,29177
2025-06-11,0,29177
2025-06-18,0,29177
2025-06-25,0,29177
2025-07-02,0,29177
2025-07-09,0,29177
2025-07-16,0,29177
2025-07-23,0,29177
2025-07-30,0,29177
2025-08-06,0,29177
2025-08-13,0,29177
2025-08-20,0,29177
2025-08-27,0,29177
2025-09-03,0,29177
2025-09-10,0,29177
2025-09-17,0,29177
2025-09-24,0,29177
2025-10-01,0,29177
2025-10-08,0,29177
2025-10-15,0,29177
2025-10-22,0,29177
2025-10-29,0,29177
2025-11-05,0,29177
2025-11-12,0,29177
2025-11-19,0,29177
2020-01-01,0,29178
2020-01-08,0,29178
2020-01-15,0,29178
2020-01-22,0,29178
2020-01-29,0,29178
2020-02-05,0,29178
2020-02-12,0,29178
2020-02-19,0,29178
2020-02-26,0,29178
2020-03-04,0,29178
2020-03-11,0,29178
2020-03-18,0,29178
2020-03-25,0,29178
2020-04-01,0,29178
2020-04-08,0,29178
2020-04-15,1,29178
2020-04-22,0,29178
2020-04-29,0,29178
2020-05-06,0,29178
2020-05-13,0,29178
2020-05-20,0,29178
2020-05-27,0,29178
2020-06-03,0,29178
2020-06-10,0,29178
2020-06-17,0,29178
2020-06-24,0,29178
2020-07-01,0,29178
2020-07-08,0,29178
2020-07-15,0,29178
2020-07-22,0,29178
2020-07-29,0,29178
2020-08-05,0,29178
2020-08-12,0,29178
2020-08-19,0,29178
2020-08-26,0,29178
2020-09-02,0,29178
2020-09-09,0,29178
2020-09-16,0,29178
2020-09-23,0,29178
2020-09-30,0,29178
2020-10-07,0,29178
2020-10-14,0,29178
2020-10-21,0,29178
2020-10-28,0,29178
2020-11-04,0,29178
2020-11-11,0,29178
2020-11-18,0,29178
2020-11-25,0,29178
2020-12-02,0,29178
2020-12-09,0,29178
2020-12-16,0,29178
2020-12-23,0,29178
2020-12-30,0,29178
2021-01-06,0,29178
2021-01-13,0,29178
2021-01-20,0,29178
2021-01-27,0,29178
2021-02-03,0,29178
2021-02-10,0,29178
2021-02-17,0,29178
2021-02-24,0,29178
2021-03-03,0,29178
2021-03-10,1,29178
2021-03-17,0,29178
2021-03-24,0,29178
2021-03-31,0,29178
2021-04-07,0,29178
2021-04-14,0,29178
2021-04-21,0,29178
2021-04-28,0,29178
2021-05-05,0,29178
2021-05-12,0,29178
2021-05-19,0,29178
2021-05-26,0,29178
2021-06-02,0,29178
2021-06-09,0,29178
2021-06-16,1,29178
2021-06-23,0,29178
2021-06-30,0,29178
2021-07-07,0,29178
2021-07-14,0,29178
2021-07-21,0,29178
2021-07-28,0,29178
2021-08-04,0,29178
2021-08-11,0,29178
2021-08-18,0,29178
2021-08-25,0,29178
2021-09-01,0,29178
2021-09-08,0,29178
2021-09-15,0,29178
2021-09-22,0,29178
2021-09-29,0,29178
2021-10-06,0,29178
2021-10-13,0,29178
2021-10-20,0,29178
2021-10-27,0,29178
2021-11-03,0,29178
2021-11-10,0,29178
2021-11-17,0,29178
2021-11-24,0,29178
2021-12-01,0,29178
2021-12-08,0,29178
2021-12-15,0,29178
2021-12-22,0,29178
2021-12-29,0,29178
2022-01-05,1,29178
2022-01-12,0,29178
2022-01-19,0,29178
2022-01-26,0,29178
2022-02-02,0,29178
2022-02-09,0,29178
2022-02-16,0,29178
2022-02-23,0,29178
2022-03-02,0,29178
2022-03-09,0,29178
2022-03-16,0,29178
2022-03-23,0,29178
2022-03-30,0,29178
2022-04-06,0,29178
2022-04-13,0,29178
2022-04-20,0,29178
2022-04-27,0,29178
2022-05-04,0,29178
2022-05-11,0,29178
2022-05-18,0,29178
2022-05-25,0,29178
2022-06-01,0,29178
2022-06-08,0,29178
2022-06-15,0,29178
2022-06-22,0,29178
2022-06-29,0,29178
2022-07-06,0,29178
2022-07-13,0,29178
2022-07-20,0,29178
2022-07-27,0,29178
2022-08-03,0,29178
2022-08-10,0,29178
2022-08-17,0,29178
2022-08-24,0,29178
2022-08-31,0,29178
2022-09-07,0,29178
2022-09-14,0,29178
2022-09-21,0,29178
2022-09-28,0,29178
2022-10-05,0,29178
2022-10-12,0,29178
2022-10-19,0,29178
2022-10-26,0,29178
2022-11-02,0,29178
2022-11-09,0,29178
2022-11-16,0,29178
2022-11-23,0,29178
2022-11-30,0,29178
2022-12-07,0,29178
2022-12-14,0,29178
2022-12-21,0,29178
2022-12-28,0,29178
2023-01-04,0,29178
2023-01-11,0,29178
2023-01-18,0,29178
2023-01-25,0,29178
2023-02-01,0,29178
2023-02-08,0,29178
2023-02-15,0,29178
2023-02-22,0,29178
2023-03-01,0,29178
2023-03-08,0,29178
2023-03-15,0,29178
2023-03-22,0,29178
2023-03-29,0,29178
2023-04-05,0,29178
2023-04-12,0,29178
2023-04-19,0,29178
2023-04-26,0,29178
2023-05-03,0,29178
2023-05-10,0,29178
2023-05-17,0,29178
2023-05-24,0,29178
2023-05-31,0,29178
2023-06-07,0,29178
2023-06-14,0,29178
2023-06-21,0,29178
2023-06-28,0,29178
2023-07-05,0,29178
2023-07-12,0,29178
2023-07-19,0,29178
2023-07-26,0,29178
2023-08-02,0,29178
2023-08-09,0,29178
2023-08-16,0,29178
2023-08-23,0,29178
2023-08-30,0,29178
2023-09-06,0,29178
2023-09-13,0,29178
2023-09-20,0,29178
2023-09-27,0,29178
2023-10-04,0,29178
2023-10-11,0,29178
2023-10-18,0,29178
2023-10-25,0,29178
2023-11-01,0,29178
2023-11-08,0,29178
2023-11-15,0,29178
2023-11-22,0,29178
2023-11-29,0,29178
2023-12-06,0,29178
2023-12-13,0,29178
2023-12-20,0,29178
2023-12-27,0,29178
2024-01-03,0,29178
2024-01-10,0,29178
2024-01-17,0,29178
2024-01-24,0,29178
2024-01-31,0,29178
2024-02-07,0,29178
2024-02-14,0,29178
2024-02-21,0,29178
2024-02-28,0,29178
2024-03-06,0,29178
2024-03-13,0,29178
2024-03-20,0,29178
2024-03-27,0,29178
2024-04-03,0,29178
2024-04-10,0,29178
2024-04-17,0,29178
2024-04-24,0,29178
2024-05-01,0,29178
2024-05-08,0,29178
2024-05-15,0,29178
2024-05-22,0,29178
2024-05-29,0,29178
2024-06-05,0,29178
2024-06-12,0,29178
2024-06-19,0,29178
2024-06-26,0,29178
2024-07-03,0,29178
2024-07-10,0,29178
2024-07-17,0,29178
2024-07-24,0,29178
2024-07-31,0,29178
2024-08-07,0,29178
2024-08-14,0,29178
2024-08-21,0,29178
2024-08-28,0,29178
2024-09-04,0,29178
2024-09-11,0,29178
2024-09-18,0,29178
2024-09-25,0,29178
2024-10-02,0,29178
2024-10-09,0,29178
2024-10-16,0,29178
2024-10-23,0,29178
2024-10-30,0,29178
2024-11-06,0,29178
2024-11-13,0,29178
2024-11-20,0,29178
2024-11-27,0,29178
2024-12-04,0,29178
2024-12-11,0,29178
2024-12-18,0,29178
2024-12-25,0,29178
2025-01-01,0,29178
2025-01-08,0,29178
2025-01-15,0,29178
2025-01-22,0,29178
2025-01-29,0,29178
2025-02-05,0,29178
2025-02-12,0,29178
2025-02-19,0,29178
2025-02-26,0,29178
2025-03-05,0,29178
2025-03-12,0,29178
2025-03-19,0,29178
2025-03-26,0,29178
2025-04-02,0,29178
2025-04-09,0,29178
2025-04-16,0,29178
2025-04-23,0,29178
2025-04-30,0,29178
2025-05-07,0,29178
2025-05-14,0,29178
2025-05-21,0,29178
2025-05-28,0,29178
2025-06-04,0,29178
2025-06-11,0,29178
2025-06-18,0,29178
2025-06-25,0,29178
2025-07-02,0,29178
2025-07-09,0,29178
2025-07-16,0,29178
2025-07-23,0,29178
2025-07-30,0,29178
2025-08-06,0,29178
2025-08-13,0,29178
2025-08-20,0,29178
2025-08-27,0,29178
2025-09-03,0,29178
2025-09-10,0,29178
2025-09-17,0,29178
2025-09-24,0,29178
2025-10-01,0,29178
2025-10-08,0,29178
2025-10-15,0,29178
2025-10-22,0,29178
2025-10-29,0,29178
2025-11-05,0,29178
2025-11-12,0,29178
2025-11-19,0,29178
2020-01-01,0,29179
2020-01-08,0,29179
2020-01-15,0,29179
2020-01-22,0,29179
2020-01-29,0,29179
2020-02-05,0,29179
2020-02-12,0,29179
2020-02-19,0,29179
2020-02-26,0,29179
2020-03-04,0,29179
2020-03-11,0,29179
2020-03-18,0,29179
2020-03-25,1,29179
2020-04-01,4,29179
2020-04-08,2,29179
2020-04-15,0,29179
2020-04-22,0,29179
2020-04-29,0,29179
2020-05-06,1,29179
2020-05-13,0,29179
2020-05-20,2,29179
2020-05-27,0,29179
2020-06-03,0,29179
2020-06-10,0,29179
2020-06-17,2,29179
2020-06-24,1,29179
2020-07-01,3,29179
2020-07-08,2,29179
2020-07-15,0,29179
2020-07-22,0,29179
2020-07-29,0,29179
2020-08-05,1,29179
2020-08-12,1,29179
2020-08-19,2,29179
2020-08-26,4,29179
2020-09-02,0,29179
2020-09-09,3,29179
2020-09-16,3,29179
2020-09-23,20,29179
2020-09-30,10,29179
2020-10-07,6,29179
2020-10-14,3,29179
2020-10-21,10,29179
2020-10-28,15,29179
2020-11-04,22,29179
2020-11-11,18,29179
2020-11-18,17,29179
2020-11-25,52,29179
2020-12-02,30,29179
2020-12-09,29,29179
2020-12-16,51,29179
2020-12-23,17,29179
2020-12-30,19,29179
2021-01-06,19,29179
2021-01-13,12,29179
2021-01-20,29,29179
2021-01-27,20,29179
2021-02-03,21,29179
2021-02-10,26,29179
2021-02-17,24,29179
2021-02-24,11,29179
2021-03-03,8,29179
2021-03-10,12,29179
2021-03-17,11,29179
2021-03-24,9,29179
2021-03-31,9,29179
2021-04-07,10,29179
2021-04-14,14,29179
2021-04-21,10,29179
2021-04-28,5,29179
2021-05-05,10,29179
2021-05-12,5,29179
2021-05-19,5,29179
2021-05-26,5,29179
2021-06-02,4,29179
2021-06-09,6,29179
2021-06-16,4,29179
2021-06-23,7,29179
2021-06-30,18,29179
2021-07-07,39,29179
2021-07-14,39,29179
2021-07-21,43,29179
2021-07-28,27,29179
2021-08-04,51,29179
2021-08-11,29,29179
2021-08-18,76,29179
2021-08-25,80,29179
2021-09-01,83,29179
2021-09-08,99,29179
2021-09-15,73,29179
2021-09-22,70,29179
2021-09-29,115,29179
2021-10-06,61,29179
2021-10-13,100,29179
2021-10-20,89,29179
2021-10-27,118,29179
2021-11-03,131,29179
2021-11-10,115,29179
2021-11-17,122,29179
2021-11-24,104,29179
2021-12-01,124,29179
2021-12-08,124,29179
2021-12-15,64,29179
2021-12-22,44,29179
2021-12-29,30,29179
2022-01-05,14,29179
2022-01-12,14,29179
2022-01-19,15,29179
2022-01-26,13,29179
2022-02-02,12,29179
2022-02-09,12,29179
2022-02-16,11,29179
2022-02-23,7,29179
2022-03-02,10,29179
2022-03-09,17,29179
2022-03-16,23,29179
2022-03-23,22,29179
2022-03-30,29,29179
2022-04-06,23,29179
2022-04-13,12,29179
2022-04-20,29,29179
2022-04-27,16,29179
2022-05-04,18,29179
2022-05-11,13,29179
2022-05-18,20,29179
2022-05-25,17,29179
2022-06-01,18,29179
2022-06-08,28,29179
2022-06-15,32,29179
2022-06-22,30,29179
2022-06-29,31,29179
2022-07-06,31,29179
2022-07-13,31,29179
2022-07-20,26,29179
2022-07-27,9,29179
2022-08-03,9,29179
2022-08-10,11,29179
2022-08-17,7,29179
2022-08-24,4,29179
2022-08-31,4,29179
2022-09-07,6,29179
2022-09-14,11,29179
2022-09-21,10,29179
2022-09-28,7,29179
2022-10-05,11,29179
2022-10-12,11,29179
2022-10-19,7,29179
2022-10-26,8,29179
2022-11-02,12,29179
2022-11-09,9,29179
2022-11-16,9,29179
2022-11-23,10,29179
2022-11-30,13,29179
2022-12-07,15,29179
2022-12-14,9,29179
2022-12-21,9,29179
2022-12-28,19,29179
2023-01-04,5,29179
2023-01-11,3,29179
2023-01-18,8,29179
2023-01-25,2,29179
2023-02-01,4,29179
2023-02-08,0,29179
2023-02-15,7,29179
2023-02-22,7,29179
2023-03-01,8,29179
2023-03-08,6,29179
2023-03-15,6,29179
2023-03-22,6,29179
2023-03-29,1,29179
2023-04-05,2,29179
2023-04-12,1,29179
2023-04-19,2,29179
2023-04-26,0,29179
2023-05-03,1,29179
2023-05-10,0,29179
2023-05-17,1,29179
2023-05-24,1,29179
2023-05-31,0,29179
2023-06-07,0,29179
2023-06-14,0,29179
2023-06-21,0,29179
2023-06-28,1,29179
2023-07-05,1,29179
2023-07-12,0,29179
2023-07-19,0,29179
2023-07-26,0,29179
2023-08-02,1,29179
2023-08-09,4,29179
2023-08-16,0,29179
2023-08-23,2,29179
2023-08-30,4,29179
2023-09-06,9,29179
2023-09-13,6,29179
2023-09-20,3,29179
2023-09-27,3,29179
2023-10-04,5,29179
2023-10-11,4,29179
2023-10-18,0,29179
2023-10-25,2,29179
2023-11-01,2,29179
2023-11-08,3,29179
2023-11-15,3,29179
2023-11-22,1,29179
2023-11-29,1,29179
2023-12-06,0,29179
2023-12-13,2,29179
2023-12-20,1,29179
2023-12-27,3,29179
2024-01-03,2,29179
2024-01-10,0,29179
2024-01-17,1,29179
2024-01-24,0,29179
2024-01-31,0,29179
2024-02-07,0,29179
2024-02-14,1,29179
2024-02-21,0,29179
2024-02-28,1,29179
2024-03-06,0,29179
2024-03-13,0,29179
2024-03-20,0,29179
2024-03-27,0,29179
2024-04-03,0,29179
2024-04-10,0,29179
2024-04-17,0,29179
2024-04-24,0,29179
2024-05-01,0,29179
2024-05-08,0,29179
2024-05-15,1,29179
2024-05-22,0,29179
2024-05-29,0,29179
2024-06-05,0,29179
2024-06-12,1,29179
2024-06-19,2,29179
2024-06-26,2,29179
2024-07-03,0,29179
2024-07-10,0,29179
2024-07-17,0,29179
2024-07-24,0,29179
2024-07-31,0,29179
2024-08-07,0,29179
2024-08-14,0,29179
2024-08-21,0,29179
2024-08-28,1,29179
2024-09-04,1,29179
2024-09-11,0,29179
2024-09-18,0,29179
2024-09-25,0,29179
2024-10-02,1,29179
2024-10-09,0,29179
2024-10-16,1,29179
2024-10-23,1,29179
2024-10-30,0,29179
2024-11-06,1,29179
2024-11-13,0,29179
2024-11-20,0,29179
2024-11-27,0,29179
2024-12-04,0,29179
2024-12-11,1,29179
2024-12-18,0,29179
2024-12-25,3,29179
2025-01-01,0,29179
2025-01-08,1,29179
2025-01-15,0,29179
2025-01-22,0,29179
2025-01-29,0,29179
2025-02-05,0,29179
2025-02-12,0,29179
2025-02-19,1,29179
2025-02-26,0,29179
2025-03-05,0,29179
2025-03-12,0,29179
2025-03-19,0,29179
2025-03-26,0,29179
2025-04-02,1,29179
2025-04-09,1,29179
2025-04-16,0,29179
2025-04-23,1,29179
2025-04-30,1,29179
2025-05-07,0,29179
2025-05-14,0,29179
2025-05-21,0,29179
2025-05-28,0,29179
2025-06-04,0,29179
2025-06-11,0,29179
2025-06-18,0,29179
2025-06-25,0,29179
2025-07-02,1,29179
2025-07-09,1,29179
2025-07-16,0,29179
2025-07-23,0,29179
2025-07-30,1,29179
2025-08-06,0,29179
2025-08-13,0,29179
2025-08-20,1,29179
2025-08-27,0,29179
2025-09-03,1,29179
2025-09-10,0,29179
2025-09-17,0,29179
2025-09-24,0,29179
2025-10-01,0,29179
2025-10-08,0,29179
2025-10-15,0,29179
2025-10-22,0,29179
2025-10-29,0,29179
2025-11-05,0,29179
2025-11-12,0,29179
2025-11-19,0,29179
2020-01-01,0,29180
2020-01-08,0,29180
2020-01-15,0,29180
2020-01-22,0,29180
2020-01-29,0,29180
2020-02-05,0,29180
2020-02-12,0,29180
2020-02-19,0,29180
2020-02-26,0,29180
2020-03-04,0,29180
2020-03-11,0,29180
2020-03-18,0,29180
2020-03-25,0,29180
2020-04-01,0,29180
2020-04-08,0,29180
2020-04-15,0,29180
2020-04-22,0,29180
2020-04-29,0,29180
2020-05-06,0,29180
2020-05-13,0,29180
2020-05-20,0,29180
2020-05-27,0,29180
2020-06-03,0,29180
2020-06-10,0,29180
2020-06-17,0,29180
2020-06-24,0,29180
2020-07-01,0,29180
2020-07-08,0,29180
2020-07-15,0,29180
2020-07-22,0,29180
2020-07-29,0,29180
2020-08-05,0,29180
2020-08-12,0,29180
2020-08-19,0,29180
2020-08-26,0,29180
2020-09-02,0,29180
2020-09-09,0,29180
2020-09-16,0,29180
2020-09-23,0,29180
2020-09-30,0,29180
2020-10-07,0,29180
2020-10-14,0,29180
2020-10-21,0,29180
2020-10-28,0,29180
2020-11-04,0,29180
2020-11-11,0,29180
2020-11-18,0,29180
2020-11-25,0,29180
2020-12-02,0,29180
2020-12-09,0,29180
2020-12-16,0,29180
2020-12-23,0,29180
2020-12-30,0,29180
2021-01-06,0,29180
2021-01-13,0,29180
2021-01-20,0,29180
2021-01-27,0,29180
2021-02-03,0,29180
2021-02-10,0,29180
2021-02-17,0,29180
2021-02-24,0,29180
2021-03-03,0,29180
2021-03-10,1,29180
2021-03-17,0,29180
2021-03-24,0,29180
2021-03-31,0,29180
2021-04-07,0,29180
2021-04-14,0,29180
2021-04-21,0,29180
2021-04-28,0,29180
2021-05-05,0,29180
2021-05-12,0,29180
2021-05-19,0,29180
2021-05-26,0,29180
2021-06-02,0,29180
2021-06-09,0,29180
2021-06-16,0,29180
2021-06-23,0,29180
2021-06-30,0,29180
2021-07-07,0,29180
2021-07-14,0,29180
2021-07-21,0,29180
2021-07-28,0,29180
2021-08-04,0,29180
2021-08-11,0,29180
2021-08-18,0,29180
2021-08-25,0,29180
2021-09-01,0,29180
2021-09-08,0,29180
2021-09-15,0,29180
2021-09-22,0,29180
2021-09-29,0,29180
2021-10-06,0,29180
2021-10-13,0,29180
2021-10-20,0,29180
2021-10-27,0,29180
2021-11-03,0,29180
2021-11-10,0,29180
2021-11-17,0,29180
2021-11-24,0,29180
2021-12-01,0,29180
2021-12-08,0,29180
2021-12-15,0,29180
2021-12-22,0,29180
2021-12-29,0,29180
2022-01-05,0,29180
2022-01-12,0,29180
2022-01-19,0,29180
2022-01-26,0,29180
2022-02-02,0,29180
2022-02-09,0,29180
2022-02-16,0,29180
2022-02-23,0,29180
2022-03-02,0,29180
2022-03-09,0,29180
2022-03-16,0,29180
2022-03-23,0,29180
2022-03-30,0,29180
2022-04-06,0,29180
2022-04-13,0,29180
2022-04-20,0,29180
2022-04-27,0,29180
2022-05-04,0,29180
2022-05-11,0,29180
2022-05-18,0,29180
2022-05-25,0,29180
2022-06-01,0,29180
2022-06-08,0,29180
2022-06-15,0,29180
2022-06-22,0,29180
2022-06-29,0,29180
2022-07-06,0,29180
2022-07-13,0,29180
2022-07-20,0,29180
2022-07-27,0,29180
2022-08-03,0,29180
2022-08-10,0,29180
2022-08-17,0,29180
2022-08-24,0,29180
2022-08-31,0,29180
2022-09-07,0,29180
2022-09-14,0,29180
2022-09-21,0,29180
2022-09-28,0,29180
2022-10-05,0,29180
2022-10-12,0,29180
2022-10-19,0,29180
2022-10-26,0,29180
2022-11-02,0,29180
2022-11-09,0,29180
2022-11-16,0,29180
2022-11-23,0,29180
2022-11-30,0,29180
2022-12-07,0,29180
2022-12-14,0,29180
2022-12-21,0,29180
2022-12-28,0,29180
2023-01-04,0,29180
2023-01-11,0,29180
2023-01-18,0,29180
2023-01-25,0,29180
2023-02-01,0,29180
2023-02-08,0,29180
2023-02-15,0,29180
2023-02-22,0,29180
2023-03-01,0,29180
2023-03-08,0,29180
2023-03-15,0,29180
2023-03-22,0,29180
2023-03-29,0,29180
2023-04-05,0,29180
2023-04-12,0,29180
2023-04-19,0,29180
2023-04-26,0,29180
2023-05-03,0,29180
2023-05-10,0,29180
2023-05-17,0,29180
2023-05-24,0,29180
2023-05-31,0,29180
2023-06-07,0,29180
2023-06-14,0,29180
2023-06-21,0,29180
2023-06-28,0,29180
2023-07-05,0,29180
2023-07-12,0,29180
2023-07-19,0,29180
2023-07-26,0,29180
2023-08-02,0,29180
2023-08-09,0,29180
2023-08-16,0,29180
2023-08-23,0,29180
2023-08-30,0,29180
2023-09-06,0,29180
2023-09-13,0,29180
2023-09-20,0,29180
2023-09-27,0,29180
2023-10-04,0,29180
2023-10-11,0,29180
2023-10-18,0,29180
2023-10-25,0,29180
2023-11-01,0,29180
2023-11-08,0,29180
2023-11-15,0,29180
2023-11-22,0,29180
2023-11-29,0,29180
2023-12-06,0,29180
2023-12-13,0,29180
2023-12-20,0,29180
2023-12-27,0,29180
2024-01-03,0,29180
2024-01-10,0,29180
2024-01-17,0,29180
2024-01-24,0,29180
2024-01-31,0,29180
2024-02-07,0,29180
2024-02-14,0,29180
2024-02-21,0,29180
2024-02-28,0,29180
2024-03-06,0,29180
2024-03-13,0,29180
2024-03-20,0,29180
2024-03-27,0,29180
2024-04-03,0,29180
2024-04-10,0,29180
2024-04-17,0,29180
2024-04-24,0,29180
2024-05-01,0,29180
2024-05-08,0,29180
2024-05-15,0,29180
2024-05-22,0,29180
2024-05-29,0,29180
2024-06-05,0,29180
2024-06-12,0,29180
2024-06-19,0,29180
2024-06-26,0,29180
2024-07-03,0,29180
2024-07-10,0,29180
2024-07-17,0,29180
2024-07-24,0,29180
2024-07-31,0,29180
2024-08-07,0,29180
2024-08-14,0,29180
2024-08-21,0,29180
2024-08-28,0,29180
2024-09-04,0,29180
2024-09-11,0,29180
2024-09-18,0,29180
2024-09-25,0,29180
2024-10-02,0,29180
2024-10-09,0,29180
2024-10-16,0,29180
2024-10-23,0,29180
2024-10-30,0,29180
2024-11-06,0,29180
2024-11-13,0,29180
2024-11-20,0,29180
2024-11-27,0,29180
2024-12-04,0,29180
2024-12-11,0,29180
2024-12-18,0,29180
2024-12-25,0,29180
2025-01-01,0,29180
2025-01-08,0,29180
2025-01-15,0,29180
2025-01-22,0,29180
2025-01-29,0,29180
2025-02-05,0,29180
2025-02-12,0,29180
2025-02-19,0,29180
2025-02-26,0,29180
2025-03-05,0,29180
2025-03-12,0,29180
2025-03-19,0,29180
2025-03-26,0,29180
2025-04-02,0,29180
2025-04-09,0,29180
2025-04-16,0,29180
2025-04-23,0,29180
2025-04-30,0,29180
2025-05-07,0,29180
2025-05-14,0,29180
2025-05-21,0,29180
2025-05-28,0,29180
2025-06-04,0,29180
2025-06-11,0,29180
2025-06-18,0,29180
2025-06-25,0,29180
2025-07-02,0,29180
2025-07-09,0,29180
2025-07-16,0,29180
2025-07-23,0,29180
2025-07-30,0,29180
2025-08-06,0,29180
2025-08-13,0,29180
2025-08-20,0,29180
2025-08-27,0,29180
2025-09-03,0,29180
2025-09-10,0,29180
2025-09-17,0,29180
2025-09-24,0,29180
2025-10-01,0,29180
2025-10-08,0,29180
2025-10-15,0,29180
2025-10-22,0,29180
2025-10-29,0,29180
2025-11-05,0,29180
2025-11-12,0,29180
2025-11-19,0,29180
2020-01-01,0,29181
2020-01-08,0,29181
2020-01-15,0,29181
2020-01-22,0,29181
2020-01-29,0,29181
2020-02-05,0,29181
2020-02-12,0,29181
2020-02-19,0,29181
2020-02-26,0,29181
2020-03-04,0,29181
2020-03-11,0,29181
2020-03-18,0,29181
2020-03-25,0,29181
2020-04-01,0,29181
2020-04-08,0,29181
2020-04-15,0,29181
2020-04-22,0,29181
2020-04-29,0,29181
2020-05-06,0,29181
2020-05-13,0,29181
2020-05-20,0,29181
2020-05-27,0,29181
2020-06-03,0,29181
2020-06-10,0,29181
2020-06-17,0,29181
2020-06-24,0,29181
2020-07-01,0,29181
2020-07-08,0,29181
2020-07-15,0,29181
2020-07-22,0,29181
2020-07-29,0,29181
2020-08-05,0,29181
2020-08-12,0,29181
2020-08-19,0,29181
2020-08-26,0,29181
2020-09-02,0,29181
2020-09-09,0,29181
2020-09-16,0,29181
2020-09-23,0,29181
2020-09-30,0,29181
2020-10-07,0,29181
2020-10-14,0,29181
2020-10-21,0,29181
2020-10-28,0,29181
2020-11-04,0,29181
2020-11-11,0,29181
2020-11-18,0,29181
2020-11-25,0,29181
2020-12-02,0,29181
2020-12-09,0,29181
2020-12-16,0,29181
2020-12-23,0,29181
2020-12-30,0,29181
2021-01-06,0,29181
2021-01-13,0,29181
2021-01-20,0,29181
2021-01-27,0,29181
2021-02-03,0,29181
2021-02-10,0,29181
2021-02-17,0,29181
2021-02-24,0,29181
2021-03-03,0,29181
2021-03-10,1,29181
2021-03-17,0,29181
2021-03-24,0,29181
2021-03-31,0,29181
2021-04-07,0,29181
2021-04-14,0,29181
2021-04-21,1,29181
2021-04-28,0,29181
2021-05-05,1,29181
